ncontrato,ncat,regist,cuotamensual,opcionmoneda,,
00035,79991,RQF-155,8.33,2,,
00126,11404816,RD-2020,9.17,2,,
00126,11405710,RD-2020,9.17,2,,
00126,10409801,RD-2020,9.17,2,,
00126,11401382,RD-2020,9.17,2,,
00126,11402517,RD-2020,9.17,2,,
00126,10405812,RD-2020,9.17,2,,
00126,10407541,RD-2020,9.17,2,,
00126,10408607,RD-2020,9.17,2,,
00090,10401257,RD-2020,8.33,2,,
00126,10402548,RD-2020,9.17,2,,
00126,10404357,RD-2020,9.17,2,,
00090,20913718,RD-2020,8.33,2,,
00090,20915663,RD-2020,8.33,2,,
00126,10004688,RD-2020,9.17,2,,
00090,20911814,RD-2020,8.33,2,,
00090,20296173,RD-2020,8.33,2,,
00090,20297679,RD-2020,8.33,2,,
00090,20693506,RD-2020,8.33,2,,
00090,20098280,RD-2020,8.33,2,,
00090,20910116,RD-2020,8.33,2,,
00090,20493606,RD-2020,8.33,2,,
00090,20592450,RD-2020,8.33,2,,
00090,20096051,RD-2020,8.33,2,,
00066,20093411,RD-2020,8.33,2,,
00066,90601190,RD-2020,8.33,2,,
00066,20094548,RD-2020,8.33,2,,
00066,81480,RD-2020,8.33,2,,
00066,90203523,RD-2020,8.33,2,,
00066,90302939,RD-2020,8.33,2,,
00090,20911813,RP-2612,8.33,2,,
00090,20913717,RP-2612,8.33,2,,
00090,20096050,RP-2612,8.33,2,,
00090,20098279,RP-2612,8.33,2,,
00090,20910115,RP-2612,8.33,2,,
00066,20093410,RP-2612,8.33,2,,
00066,90601189,RP-2612,8.33,2,,
00066,20094547,RP-2612,8.33,2,,
00066,81479,RP-2612,8.33,2,,
00066,90203522,RP-2612,8.33,2,,
00066,90302938,RP-2612,8.33,2,,
00126,10409800,RGP-420,9.17,2,,
00126,11401381,RGP-420,9.17,2,,
00126,11407294,RGP-420,9.17,2,,
00126,10405811,RGP-420,9.17,2,,
00126,10407540,RGP-420,9.17,2,,
00126,10408606,RGP-420,9.17,2,,
00090,10401256,RGP-420,8.33,2,,
00126,10402547,RGP-420,9.17,2,,
00126,10404356,RGP-420,9.17,2,,
00090,20913716,RGP-420,8.33,2,,
00090,20915662,RGP-420,8.33,2,,
00126,10004687,RGP-420,9.17,2,,
00090,20911812,RGP-420,8.33,2,,
00090,20296172,RGP-420,8.33,2,,
00090,20297678,RGP-420,8.33,2,,
00090,20693505,RGP-420,8.33,2,,
00090,20098278,RGP-420,8.33,2,,
00090,20910114,RGP-420,8.33,2,,
00090,20493605,RGP-420,8.33,2,,
00090,20592449,RGP-420,8.33,2,,
00090,20096049,RGP-420,8.33,2,,
00066,20093409,RGP-420,8.33,2,,
00066,90601188,RGP-420,8.33,2,,
00066,20094546,RGP-420,8.33,2,,
00066,81478,RGP-420,8.33,2,,
00066,90203521,RGP-420,8.33,2,,
00066,90302937,RGP-420,8.33,2,,
00090,20096048,RIK-925,8.33,2,,
00090,20098277,RIK-925,8.33,2,,
00090,20910113,RIK-925,8.33,2,,
00066,20093408,RIK-925,8.33,2,,
00066,90601187,RIK-925,8.33,2,,
00066,20094545,RIK-925,8.33,2,,
00066,81477,RIK-925,8.33,2,,
00066,90203520,RIK-925,8.33,2,,
00066,90302936,RIK-925,8.33,2,,
00126,11404815,RIY-990,9.17,2,,
00126,11405709,RIY-990,9.17,2,,
00126,11407020,RIY-990,9.17,2,,
00126,10409799,RIY-990,9.17,2,,
00126,11401380,RIY-990,9.17,2,,
00126,11402516,RIY-990,9.17,2,,
00126,10405810,RIY-990,9.17,2,,
00126,10407539,RIY-990,9.17,2,,
00126,10408605,RIY-990,9.17,2,,
00090,10401255,RIY-990,8.33,2,,
00126,10402546,RIY-990,9.17,2,,
00126,10404355,RIY-990,9.17,2,,
00090,20913715,RIY-990,8.33,2,,
00090,20915827,RIY-990,8.33,2,,
00126,10004686,RIY-990,9.17,2,,
00090,20911810,RIY-990,8.33,2,,
00090,20296171,RIY-990,8.33,2,,
00090,20297677,RIY-990,8.33,2,,
00090,20693504,RIY-990,8.33,2,,
00090,20098276,RIY-990,8.33,2,,
00090,20910112,RIY-990,8.33,2,,
00090,20493604,RIY-990,8.33,2,,
00090,20592448,RIY-990,8.33,2,,
00090,20096047,RIY-990,8.33,2,,
00066,20093407,RIY-990,8.33,2,,
00066,90601186,RIY-990,8.33,2,,
00066,20094544,RIY-990,8.33,2,,
00066,81476,RIY-990,8.33,2,,
00066,90203519,RIY-990,8.33,2,,
00066,90302935,RIY-990,8.33,2,,
00126,11404824,RGT-486,9.17,2,,
00126,11405718,RGT-486,9.17,2,,
00126,11407027,RGT-486,9.17,2,,
00126,10409809,RGT-486,9.17,2,,
00126,11401390,RGT-486,9.17,2,,
00126,11402524,RGT-486,9.17,2,,
00126,10405820,RGT-486,9.17,2,,
00126,10407549,RGT-486,9.17,2,,
00126,10408615,RGT-486,9.17,2,,
00090,10401265,RGT-486,8.33,2,,
00126,10402556,RGT-486,9.17,2,,
00126,10404365,RGT-486,9.17,2,,
00090,20913730,RGT-486,8.33,2,,
00090,20915675,RGT-486,8.33,2,,
00126,10004696,RGT-486,9.17,2,,
00090,20911828,RGT-486,8.33,2,,
00090,20296182,RGT-486,8.33,2,,
00090,20297688,RGT-486,8.33,2,,
00090,20693517,RGT-486,8.33,2,,
00090,20098016,RGT-486,8.33,2,,
00090,20910129,RGT-486,8.33,2,,
00090,20493617,RGT-486,8.33,2,,
00090,20592461,RGT-486,8.33,2,,
00090,20096396,RGT-486,8.33,2,,
00066,20093405,RGT-486,8.33,2,,
00066,90601184,RGT-486,8.33,2,,
00066,20094542,RGT-486,8.33,2,,
00066,81474,RGT-486,8.33,2,,
00066,90203517,RGT-486,8.33,2,,
00066,90302933,RGT-486,8.33,2,,
00126,11404813,RGE-256,9.17,2,,
00126,11405707,RGE-256,9.17,2,,
00126,11407018,RGE-256,9.17,2,,
00126,10409797,RGE-256,9.17,2,,
00126,11401378,RGE-256,9.17,2,,
00126,11402514,RGE-256,9.17,2,,
00126,10405808,RGE-256,9.17,2,,
00126,10407537,RGE-256,9.17,2,,
00126,10408603,RGE-256,9.17,2,,
00090,10401253,RGE-256,8.33,2,,
00126,10402544,RGE-256,9.17,2,,
00126,10404353,RGE-256,9.17,2,,
00090,20913713,RGE-256,8.33,2,,
00090,20915660,RGE-256,8.33,2,,
00126,10004684,RGE-256,9.17,2,,
00090,20911808,RGE-256,8.33,2,,
00090,20296169,RGE-256,8.33,2,,
00090,20297675,RGE-256,8.33,2,,
00090,20693502,RGE-256,8.33,2,,
00090,20098274,RGE-256,8.33,2,,
00090,20910110,RGE-256,8.33,2,,
00090,20493602,RGE-256,8.33,2,,
00090,20592446,RGE-256,8.33,2,,
00090,20096045,RGE-256,8.33,2,,
00066,20093404,RGE-256,8.33,2,,
00066,90601183,RGE-256,8.33,2,,
00066,20094541,RGE-256,8.33,2,,
00066,81473,RGE-256,8.33,2,,
00066,90203516,RGE-256,8.33,2,,
00066,90302932,RGE-256,8.33,2,,
00126,10407536,RH-7432,9.17,2,,
00126,10402543,RH-7432,9.17,2,,
00126,10404352,RH-7432,9.17,2,,
00126,10405807,RH-7432,9.17,2,,
00090,20913712,RH-7432,8.33,2,,
00090,20915659,RH-7432,8.33,2,,
00090,10401252,RH-7432,8.33,2,,
00090,20911807,RH-7432,8.33,2,,
00090,20296168,RH-7432,8.33,2,,
00090,20297674,RH-7432,8.33,2,,
00090,20693501,RH-7432,8.33,2,,
00090,20098273,RH-7432,8.33,2,,
00090,20910109,RH-7432,8.33,2,,
00090,20493601,RH-7432,8.33,2,,
00090,20592445,RH-7432,8.33,2,,
00090,20096044,RH-7432,8.33,2,,
00066,20093403,RH-7432,8.33,2,,
00066,90601182,RH-7432,8.33,2,,
00066,20094540,RH-7432,8.33,2,,
00066,81472,RH-7432,8.33,2,,
00066,90203515,RH-7432,8.33,2,,
00066,90302931,RH-7432,8.33,2,,
00090,20911806,RGK-640,8.33,2,,
00090,20913711,RGK-640,8.33,2,,
00090,20915658,RGK-640,8.33,2,,
00090,20693500,RGK-640,8.33,2,,
00090,20098272,RGK-640,8.33,2,,
00090,20910108,RGK-640,8.33,2,,
00090,20493600,RGK-640,8.33,2,,
00090,20592444,RGK-640,8.33,2,,
00090,20096043,RGK-640,8.33,2,,
00066,20093402,RGK-640,8.33,2,,
00066,90601181,RGK-640,8.33,2,,
00066,20094539,RGK-640,8.33,2,,
00066,81471,RGK-640,8.33,2,,
00066,90203514,RGK-640,8.33,2,,
00066,90302930,RGK-640,8.33,2,,
00126,11404814,RGY-004,9.17,2,,
00126,11405708,RGY-004,9.17,2,,
00126,11407019,RGY-004,9.17,2,,
00126,10409798,RGY-004,9.17,2,,
00126,11401379,RGY-004,9.17,2,,
00126,11402515,RGY-004,9.17,2,,
00126,10405809,RGY-004,9.17,2,,
00126,10407538,RGY-004,9.17,2,,
00126,10408604,RGY-004,9.17,2,,
00090,10401254,RGY-004,8.33,2,,
00126,10402545,RGY-004,9.17,2,,
00126,10404354,RGY-004,9.17,2,,
00090,20913714,RGY-004,8.33,2,,
00090,20915661,RGY-004,8.33,2,,
00126,10004685,RGY-004,9.17,2,,
00090,20911809,RGY-004,8.33,2,,
00090,20296170,RGY-004,8.33,2,,
00090,20297676,RGY-004,8.33,2,,
00090,20693503,RGY-004,8.33,2,,
00090,20098275,RGY-004,8.33,2,,
00090,20910111,RGY-004,8.33,2,,
00090,20493603,RGY-004,8.33,2,,
00090,20592447,RGY-004,8.33,2,,
00090,20096046,RGY-004,8.33,2,,
00066,20093406,RGY-004,8.33,2,,
00066,90601185,RGY-004,8.33,2,,
00066,20094543,RGY-004,8.33,2,,
00066,81475,RGY-004,8.33,2,,
00066,90203518,RGY-004,8.33,2,,
00066,90302934,RGY-004,8.33,2,,
00126,11404806,RGR-745,9.17,2,,
00126,11405700,RGR-745,9.17,2,,
00126,11407011,RGR-745,9.17,2,,
00126,10409789,RGR-745,9.17,2,,
00126,11401371,RGR-745,9.17,2,,
00126,11402507,RGR-745,9.17,2,,
00126,10405799,RGR-745,9.17,2,,
00126,10407525,RGR-745,9.17,2,,
00126,10408275,RGR-745,9.17,2,,
00090,10401244,RGR-745,8.33,2,,
00126,10402534,RGR-745,9.17,2,,
00126,10404343,RGR-745,9.17,2,,
00090,20913701,RGR-745,8.33,2,,
00090,20915649,RGR-745,8.33,2,,
00126,10004676,RGR-745,9.17,2,,
00090,20911794,RGR-745,8.33,2,,
00090,20296159,RGR-745,8.33,2,,
00090,20297665,RGR-745,8.33,2,,
00090,20693491,RGR-745,8.33,2,,
00090,20098257,RGR-745,8.33,2,,
00090,20910096,RGR-745,8.33,2,,
00090,20493591,RGR-745,8.33,2,,
00090,20592435,RGR-745,8.33,2,,
00090,20096028,RGR-745,8.33,2,,
00066,20093384,RGR-745,8.33,2,,
00066,90601163,RGR-745,8.33,2,,
00066,20094521,RGR-745,8.33,2,,
00066,81453,RGR-745,8.33,2,,
00066,90203496,RGR-745,8.33,2,,
00066,90302912,RGR-745,8.33,2,,
00090,20913728,RO-3447,8.33,2,,
00090,20915673,RO-3447,8.33,2,,
00090,10401264,RO-3447,8.33,2,,
00090,20911826,RO-3447,8.33,2,,
00090,20296181,RO-3447,8.33,2,,
00090,20297687,RO-3447,8.33,2,,
00090,20693515,RO-3447,8.33,2,,
00090,20098296,RO-3447,8.33,2,,
00090,20910128,RO-3447,8.33,2,,
00090,20493615,RO-3447,8.33,2,,
00090,20592459,RO-3447,8.33,2,,
00090,20096264,RO-3447,8.33,2,,
00126,11404803,RGB-827,9.17,2,,
00126,11405698,RGB-827,9.17,2,,
00126,11407008,RGB-827,9.17,2,,
00126,10409786,RGB-827,9.17,2,,
00126,11401368,RGB-827,9.17,2,,
00126,11402504,RGB-827,9.17,2,,
00126,10405796,RGB-827,9.17,2,,
00126,10407522,RGB-827,9.17,2,,
00126,10408272,RGB-827,9.17,2,,
00090,10401241,RGB-827,8.33,2,,
00126,10402531,RGB-827,9.17,2,,
00126,10404340,RGB-827,9.17,2,,
00090,20913698,RGB-827,8.33,2,,
00090,20915646,RGB-827,8.33,2,,
00126,10004673,RGB-827,9.17,2,,
00090,20911791,RGB-827,8.33,2,,
00090,20296156,RGB-827,8.33,2,,
00090,20297662,RGB-827,8.33,2,,
00090,20693488,RGB-827,8.33,2,,
00090,20098254,RGB-827,8.33,2,,
00090,20910093,RGB-827,8.33,2,,
00090,20493588,RGB-827,8.33,2,,
00090,20592432,RGB-827,8.33,2,,
00090,20096025,RGB-827,8.33,2,,
00066,20093381,RGB-827,8.33,2,,
00066,90601160,RGB-827,8.33,2,,
00066,20094518,RGB-827,8.33,2,,
00066,81450,RGB-827,8.33,2,,
00066,90203493,RGB-827,8.33,2,,
00066,90302909,RGB-827,8.33,2,,
00126,11404804,RIB-453,9.17,2,,
00126,11405597,RIB-453,9.17,2,,
00126,11407009,RIB-453,9.17,2,,
00126,10409787,RIB-453,9.17,2,,
00126,11401369,RIB-453,9.17,2,,
00126,11402505,RIB-453,9.17,2,,
00126,10405797,RIB-453,9.17,2,,
00126,10407523,RIB-453,9.17,2,,
00126,10408273,RIB-453,9.17,2,,
00090,10401242,RIB-453,8.33,2,,
00126,10402532,RIB-453,9.17,2,,
00126,10404341,RIB-453,9.17,2,,
00090,20913699,RIB-453,8.33,2,,
00090,20915647,RIB-453,8.33,2,,
00126,10004674,RIB-453,9.17,2,,
00090,20911792,RIB-453,8.33,2,,
00090,20296157,RIB-453,8.33,2,,
00090,20297663,RIB-453,8.33,2,,
00090,20693489,RIB-453,8.33,2,,
00090,20098255,RIB-453,8.33,2,,
00090,20910094,RIB-453,8.33,2,,
00090,20493589,RIB-453,8.33,2,,
00090,20592433,RIB-453,8.33,2,,
00090,20096026,RIB-453,8.33,2,,
00066,20093382,RIB-453,8.33,2,,
00066,90601161,RIB-453,8.33,2,,
00066,20094519,RIB-453,8.33,2,,
00066,81451,RIB-453,8.33,2,,
00066,90203494,RIB-453,8.33,2,,
00066,90302910,RIB-453,8.33,2,,
00066,20093401,RO-8600,8.33,2,,
00066,90601180,RO-8600,8.33,2,,
00066,20094538,RO-8600,8.33,2,,
00066,81470,RO-8600,8.33,2,,
00066,90203513,RO-8600,8.33,2,,
00066,90302929,RO-8600,8.33,2,,
00126,11404802,RGA-440,9.17,2,,
00126,11405697,RGA-440,9.17,2,,
00126,10409785,RGA-440,9.17,2,,
00126,11401367,RGA-440,9.17,2,,
00126,11402539,RGA-440,9.17,2,,
00126,10405795,RGA-440,9.17,2,,
00126,10407521,RGA-440,9.17,2,,
00126,10408271,RGA-440,9.17,2,,
00090,10401240,RGA-440,8.33,2,,
00126,10402530,RGA-440,9.17,2,,
00126,10404339,RGA-440,9.17,2,,
00090,20913697,RGA-440,8.33,2,,
00090,20915645,RGA-440,8.33,2,,
00126,10004672,RGA-440,9.17,2,,
00090,20912001,RGA-440,8.33,2,,
00090,20296155,RGA-440,8.33,2,,
00090,20297661,RGA-440,8.33,2,,
00090,20693487,RGA-440,8.33,2,,
00090,20098253,RGA-440,8.33,2,,
00090,20910092,RGA-440,8.33,2,,
00090,20493587,RGA-440,8.33,2,,
00090,20592431,RGA-440,8.33,2,,
00090,20096024,RGA-440,8.33,2,,
00066,20093380,RGA-440,8.33,2,,
00066,90601159,RGA-440,8.33,2,,
00066,20094517,RGA-440,8.33,2,,
00066,81449,RGA-440,8.33,2,,
00066,90203492,RGA-440,8.33,2,,
00066,90302908,RGA-440,8.33,2,,
00126,11404810,RIC-790,9.17,2,,
00126,11405704,RIC-790,9.17,2,,
00126,11407015,RIC-790,9.17,2,,
00126,10409794,RIC-790,9.17,2,,
00126,11401375,RIC-790,9.17,2,,
00126,11402511,RIC-790,9.17,2,,
00126,10405804,RIC-790,9.17,2,,
00126,10407533,RIC-790,9.17,2,,
00126,10408600,RIC-790,9.17,2,,
00090,10401249,RIC-790,8.33,2,,
00126,10402539,RIC-790,9.17,2,,
00126,10404348,RIC-790,9.17,2,,
00090,20913708,RIC-790,8.33,2,,
00090,20915656,RIC-790,8.33,2,,
00126,10004681,RIC-790,9.17,2,,
00090,20911803,RIC-790,8.33,2,,
00090,20296165,RIC-790,8.33,2,,
00090,20297671,RIC-790,8.33,2,,
00090,20693497,RIC-790,8.33,2,,
00090,20098267,RIC-790,8.33,2,,
00090,20910105,RIC-790,8.33,2,,
00090,20493597,RIC-790,8.33,2,,
00090,20592441,RIC-790,8.33,2,,
00090,20096038,RIC-790,8.33,2,,
00066,20093396,RIC-790,8.33,2,,
00066,90601175,RIC-790,8.33,2,,
00066,20094533,RIC-790,8.33,2,,
00066,81465,RIC-790,8.33,2,,
00066,90203508,RIC-790,8.33,2,,
00066,90302924,RIC-790,8.33,2,,
00126,11404809,RQ-6052,9.17,2,,
00126,11405703,RQ-6052,9.17,2,,
00126,11407014,RQ-6052,9.17,2,,
00126,10409793,RQ-6052,9.17,2,,
00126,11401374,RQ-6052,9.17,2,,
00126,11402510,RQ-6052,9.17,2,,
00126,10405803,RQ-6052,9.17,2,,
00126,10407529,RQ-6052,9.17,2,,
00126,10408599,RQ-6052,9.17,2,,
00090,10401248,RQ-6052,8.33,2,,
00126,10402538,RQ-6052,9.17,2,,
00126,10404347,RQ-6052,9.17,2,,
00090,20913707,RQ-6052,8.33,2,,
00090,20915655,RQ-6052,8.33,2,,
00126,10004680,RQ-6052,9.17,2,,
00090,20911802,RQ-6052,8.33,2,,
00090,20296164,RQ-6052,8.33,2,,
00090,20297670,RQ-6052,8.33,2,,
00090,20693496,RQ-6052,8.33,2,,
00090,20098266,RQ-6052,8.33,2,,
00090,20910104,RQ-6052,8.33,2,,
00090,20493596,RQ-6052,8.33,2,,
00090,20592440,RQ-6052,8.33,2,,
00090,20096037,RQ-6052,8.33,2,,
00066,20093395,RQ-6052,8.33,2,,
00066,90601174,RQ-6052,8.33,2,,
00066,20094532,RQ-6052,8.33,2,,
00066,81464,RQ-6052,8.33,2,,
00066,90203507,RQ-6052,8.33,2,,
00066,90302923,RQ-6052,8.33,2,,
00066,20093394,RGD-244,8.33,2,,
00066,90601173,RGD-244,8.33,2,,
00066,81463,RGD-244,8.33,2,,
00066,90203506,RGD-244,8.33,2,,
00066,90302922,RGD-244,8.33,2,,
00126,11404805,RGW-692,9.17,2,,
00126,11405699,RGW-692,9.17,2,,
00126,11407010,RGW-692,9.17,2,,
00126,10409788,RGW-692,9.17,2,,
00126,11401370,RGW-692,9.17,2,,
00126,11402506,RGW-692,9.17,2,,
00126,10405798,RGW-692,9.17,2,,
00126,10407524,RGW-692,9.17,2,,
00126,10408274,RGW-692,9.17,2,,
00090,10401243,RGW-692,8.33,2,,
00126,10402533,RGW-692,9.17,2,,
00126,10404342,RGW-692,9.17,2,,
00090,20913700,RGW-692,8.33,2,,
00090,20915648,RGW-692,8.33,2,,
00126,10004675,RGW-692,9.17,2,,
00090,20911793,RGW-692,8.33,2,,
00090,20296158,RGW-692,8.33,2,,
00090,20297664,RGW-692,8.33,2,,
00090,20693490,RGW-692,8.33,2,,
00090,20098256,RGW-692,8.33,2,,
00090,20910095,RGW-692,8.33,2,,
00090,20493590,RGW-692,8.33,2,,
00090,20592434,RGW-692,8.33,2,,
00090,20096027,RGW-692,8.33,2,,
00066,20093383,RGW-692,8.33,2,,
00066,90601162,RGW-692,8.33,2,,
00066,20094520,RGW-692,8.33,2,,
00066,81452,RGW-692,8.33,2,,
00066,90203495,RGW-692,8.33,2,,
00066,90302911,RGW-692,8.33,2,,
00090,20096039,RE-7429,8.33,2,,
00090,20098268,RE-7429,8.33,2,,
00066,20093397,RE-7429,8.33,2,,
00066,90601176,RE-7429,8.33,2,,
00066,20094534,RE-7429,8.33,2,,
00066,81466,RE-7429,8.33,2,,
00066,90203509,RE-7429,8.33,2,,
00066,90302925,RE-7429,8.33,2,,
00126,11404808,RGZ-755,9.17,2,,
00126,11405702,RGZ-755,9.17,2,,
00126,11407013,RGZ-755,9.17,2,,
00126,10409792,RGZ-755,9.17,2,,
00126,11401373,RGZ-755,9.17,2,,
00126,11402509,RGZ-755,9.17,2,,
00126,10405802,RGZ-755,9.17,2,,
00126,10407528,RGZ-755,9.17,2,,
00126,10408598,RGZ-755,9.17,2,,
00090,10401247,RGZ-755,8.33,2,,
00126,10402537,RGZ-755,9.17,2,,
00126,10404346,RGZ-755,9.17,2,,
00090,20296163,RGZ-755,8.33,2,,
00090,20297669,RGZ-755,8.33,2,,
00126,10004679,RGZ-755,9.17,2,,
00090,20393762,RGZ-755,8.33,2,,
00090,20096036,RGZ-755,8.33,2,,
00090,20098265,RGZ-755,8.33,2,,
00066,20093393,RGZ-755,8.33,2,,
00066,90601172,RGZ-755,8.33,2,,
00066,20094530,RGZ-755,8.33,2,,
00066,81462,RGZ-755,8.33,2,,
00066,90203505,RGZ-755,8.33,2,,
00066,90302921,RGZ-755,8.33,2,,
00090,20911801,RO-8294,8.33,2,,
00090,20913706,RO-8294,8.33,2,,
00090,20915654,RO-8294,8.33,2,,
00090,20693495,RO-8294,8.33,2,,
00090,20098264,RO-8294,8.33,2,,
00090,20910103,RO-8294,8.33,2,,
00090,20493595,RO-8294,8.33,2,,
00090,20592439,RO-8294,8.33,2,,
00090,20096035,RO-8294,8.33,2,,
00066,20093392,RO-8294,8.33,2,,
00066,90601171,RO-8294,8.33,2,,
00066,20094529,RO-8294,8.33,2,,
00066,81461,RO-8294,8.33,2,,
00066,90203504,RO-8294,8.33,2,,
00066,90302920,RO-8294,8.33,2,,
00126,11404807,RGL-087,9.17,2,,
00126,11405701,RGL-087,9.17,2,,
00126,11407012,RGL-087,9.17,2,,
00126,10409791,RGL-087,9.17,2,,
00126,11401372,RGL-087,9.17,2,,
00126,11402508,RGL-087,9.17,2,,
00126,10405801,RGL-087,9.17,2,,
00126,10407527,RGL-087,9.17,2,,
00126,10408597,RGL-087,9.17,2,,
00090,10401246,RGL-087,8.33,2,,
00126,10402536,RGL-087,9.17,2,,
00126,10404345,RGL-087,9.17,2,,
00090,20913705,RGL-087,8.33,2,,
00090,20915653,RGL-087,8.33,2,,
00126,10004678,RGL-087,9.17,2,,
00090,20911800,RGL-087,8.33,2,,
00090,20296162,RGL-087,8.33,2,,
00090,20297668,RGL-087,8.33,2,,
00090,20693494,RGL-087,8.33,2,,
00090,20098263,RGL-087,8.33,2,,
00090,20910102,RGL-087,8.33,2,,
00090,20493594,RGL-087,8.33,2,,
00090,20592438,RGL-087,8.33,2,,
00090,20096034,RGL-087,8.33,2,,
00066,20093391,RGL-087,8.33,2,,
00066,90601170,RGL-087,8.33,2,,
00066,20094528,RGL-087,8.33,2,,
00066,81460,RGL-087,8.33,2,,
00066,90203503,RGL-087,8.33,2,,
00066,90302919,RGL-087,8.33,2,,
00090,20096033,RO-4956,8.33,2,,
00090,20098262,RO-4956,8.33,2,,
00090,20910101,RO-4956,8.33,2,,
00066,20093390,RO-4956,8.33,2,,
00066,90601169,RO-4956,8.33,2,,
00066,20094527,RO-4956,8.33,2,,
00066,81459,RO-4956,8.33,2,,
00066,90203502,RO-4956,8.33,2,,
00066,90302918,RO-4956,8.33,2,,
00090,20913704,RGF-847,8.33,2,,
00090,20915652,RGF-847,8.33,2,,
00090,20911798,RGF-847,8.33,2,,
00090,20296161,RGF-847,8.33,2,,
00090,20297667,RGF-847,8.33,2,,
00090,20693493,RGF-847,8.33,2,,
00090,20098261,RGF-847,8.33,2,,
00090,20910100,RGF-847,8.33,2,,
00090,20493593,RGF-847,8.33,2,,
00090,20592437,RGF-847,8.33,2,,
00090,20096032,RGF-847,8.33,2,,
00066,20093389,RGF-847,8.33,2,,
00066,90601168,RGF-847,8.33,2,,
00066,20094526,RGF-847,8.33,2,,
00066,81458,RGF-847,8.33,2,,
00066,90203501,RGF-847,8.33,2,,
00066,90302917,RGF-847,8.33,2,,
00090,20911797,RGK-077,8.33,2,,
00090,20913703,RGK-077,8.33,2,,
00090,20915651,RGK-077,8.33,2,,
00090,20096031,RGK-077,8.33,2,,
00090,20098260,RGK-077,8.33,2,,
00090,20910099,RGK-077,8.33,2,,
00066,20093388,RGK-077,8.33,2,,
00066,90601167,RGK-077,8.33,2,,
00066,20094525,RGK-077,8.33,2,,
00066,81457,RGK-077,8.33,2,,
00066,90203500,RGK-077,8.33,2,,
00066,90302916,RGK-077,8.33,2,,
00126,10407526,RGP-581,9.17,2,,
00126,10408260,RGP-581,9.17,2,,
00126,10409790,RGP-581,9.17,2,,
00126,10402535,RGP-581,9.17,2,,
00126,10404344,RGP-581,9.17,2,,
00126,10405800,RGP-581,9.17,2,,
00090,20913702,RGP-581,8.33,2,,
00090,20915650,RGP-581,8.33,2,,
00090,10401245,RGP-581,8.33,2,,
00090,20911796,RGP-581,8.33,2,,
00090,20296160,RGP-581,8.33,2,,
00090,20297666,RGP-581,8.33,2,,
00090,20693492,RGP-581,8.33,2,,
00090,20098259,RGP-581,8.33,2,,
00090,20910098,RGP-581,8.33,2,,
00090,20493592,RGP-581,8.33,2,,
00090,20592436,RGP-581,8.33,2,,
00090,20096030,RGP-581,8.33,2,,
00066,20093387,RGP-581,8.33,2,,
00066,90601166,RGP-581,8.33,2,,
00066,20094524,RGP-581,8.33,2,,
00066,81456,RGP-581,8.33,2,,
00066,90203499,RGP-581,8.33,2,,
00066,90302915,RGP-581,8.33,2,,
00090,20096029,RIG-195,8.33,2,,
00090,20098258,RIG-195,8.33,2,,
00090,20910097,RIG-195,8.33,2,,
00066,20093386,RIG-195,8.33,2,,
00066,90601165,RIG-195,8.33,2,,
00066,20094523,RIG-195,8.33,2,,
00066,81455,RIG-195,8.33,2,,
00066,90203498,RIG-195,8.33,2,,
00066,90302914,RIG-195,8.33,2,,
00126,10402541,RGN-983,9.17,2,,
00126,10404350,RGN-983,9.17,2,,
00090,20297673,RGN-983,8.33,2,,
00090,20791111,RGN-983,8.33,2,,
00090,10401251,RGN-983,8.33,2,,
00090,20693499,RGN-983,8.33,2,,
00090,20098270,RGN-983,8.33,2,,
00090,20296167,RGN-983,8.33,2,,
00090,20493599,RGN-983,8.33,2,,
00090,20592443,RGN-983,8.33,2,,
00090,20096041,RGN-983,8.33,2,,
00066,20093399,RGN-983,8.33,2,,
00066,90601178,RGN-983,8.33,2,,
00066,20094536,RGN-983,8.33,2,,
00066,81468,RGN-983,8.33,2,,
00066,90203511,RGN-983,8.33,2,,
00066,90302927,RGN-983,8.33,2,,
00126,11404811,RB-2766,9.17,2,,
00126,11405705,RB-2766,9.17,2,,
00126,11407016,RB-2766,9.17,2,,
00126,10409795,RB-2766,9.17,2,,
00126,11401376,RB-2766,9.17,2,,
00126,11402512,RB-2766,9.17,2,,
00126,10405805,RB-2766,9.17,2,,
00126,10407534,RB-2766,9.17,2,,
00126,10408601,RB-2766,9.17,2,,
00090,10401250,RB-2766,8.33,2,,
00126,10402540,RB-2766,9.17,2,,
00126,10404349,RB-2766,9.17,2,,
00090,20913709,RB-2766,8.33,2,,
00090,20915657,RB-2766,8.33,2,,
00126,10004682,RB-2766,9.17,2,,
00090,20911804,RB-2766,8.33,2,,
00090,20296166,RB-2766,8.33,2,,
00090,20297672,RB-2766,8.33,2,,
00090,20693498,RB-2766,8.33,2,,
00090,20098269,RB-2766,8.33,2,,
00090,20910106,RB-2766,8.33,2,,
00090,20493598,RB-2766,8.33,2,,
00090,20592442,RB-2766,8.33,2,,
00090,20096040,RB-2766,8.33,2,,
00066,20093398,RB-2766,8.33,2,,
00066,90601177,RB-2766,8.33,2,,
00066,20094535,RB-2766,8.33,2,,
00066,81467,RB-2766,8.33,2,,
00066,90203510,RB-2766,8.33,2,,
00066,90302926,RB-2766,8.33,2,,
00126,11404812,RGG-549,9.17,2,,
00126,11405706,RGG-549,9.17,2,,
00126,11407017,RGG-549,9.17,2,,
